country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
India,p1,Monthly,Offline,Y,Low,N,N,2,4.020348311,22.56723625,62.67952719,62.99281402,2019Q1
India,p1,Annual,Digital,Y,High,N,N,1,4.004957728,13.73613513,64.11486661,71.54290013,2019Q2
USA,p1,Monthly,Offline,N,Medium,N,N,2,5.0,29.99,70.8532154,68.11,2020Q1
India,p2,Annual,Digital,Y,Medium,N,Y,1,2.0,10.56,71.62392669,70.34,2019Q4
India,p2,Annual,Offline,N,Medium,N,N,1,2.0,13.93,72.80400055,69.66,2020Q3
India,p1,Monthly,Digital,Y,Low,Y,N,1,4.0,13.2255,67.21903327,62.517,2019Q4
USA,p1,Monthly,Digital,N,Low,N,Y,5,3.0,29.99,69.11555839,69.5,2020Q1
Japan,p1,Annual,Offline,Y,Low,N,N,3,2.0,28.01,80.86415498,79.26,2019Q4
India,p2,Annual,Digital,N,Low,N,Y,2,4.998090747,38.06333533,69.12186989,75.72599257,2019Q2
India,p2,Monthly,Digital,Y,Medium,Y,Y,3,4.0,11.691,82.43922633,74.8,2020Q1
USA,p1,Monthly,Digital,N,Medium,Y,N,1,4.0,28.1906,70.61993628,68.5608,2020Q1
India,p1,Monthly,Offline,N,Low,N,N,3,3.031565162,7.653011798,69.90809444,63.9045701,2019Q1
Japan,p2,Annual,Digital,N,Low,N,N,4,5.0,34.71,84.33651362,80.54,2019Q4
Japan,p1,Bi-annual,Digital,Y,Low,N,N,3,6.0,20.84,85.7924194,88.35,2019Q4
India,p1,Annual,Digital,Y,Medium,Y,Y,4,3.0,10.3557,65.31180691,63.74,2020Q3
India,p2,Monthly,Offline,N,Low,Y,N,4,2.063286488,10.42142895,59.67484176,62.946061,2019Q2
Japan,p2,Monthly,Offline,N,Low,Y,N,5,2.973955596,40.49272391,84.60574789,92.983842,2018Q4
India,p1,Annual,Digital,N,Low,N,N,4,4.0,7.1,63.16072511,62.9,2019Q4
USA,p1,Annual,Offline,N,Medium,Y,N,5,4.0,23.7805,82.37180806,79.193,2020Q3
India,p2,Annual,Offline,Y,Medium,Y,N,1,4.000723764,8.630717912,83.59029747,75.1041916,2019Q2
USA,p2,Annual,Offline,N,High,Y,N,1,5.999984911,39.8087902,83.06048562,77.82849192,2019Q2
USA,p1,Monthly,Offline,Y,Medium,Y,N,3,5.0,59.6006,76.31279059,77.2236,2020Q2
USA,p1,Monthly,Offline,N,High,Y,N,1,5.0,27.8305,72.10765809,73.2045,2020Q3
USA,p1,Monthly,Offline,Y,Low,Y,Y,4,3.988581622,101.4041078,79.95687781,76.597128,2019Q1
USA,p1,Annual,Offline,N,Medium,N,Y,3,5.32620395,21.13413834,78.24342602,77.23648167,2019Q1
USA,p1,Monthly,Offline,Y,Medium,Y,Y,4,4.0,62.9206,78.4854554,75.43,2020Q3
Japan,p1,Bi-annual,Offline,N,High,N,Y,1,6.000535539,7.932241621,85.73651481,94.11371332,2019Q3
USA,p1,Annual,Offline,N,High,N,N,3,4.9939988,40.16380222,75.63181024,73.73833556,2019Q1
India,p2,Annual,Digital,Y,High,Y,N,5,5.0,10.457,75.87493686,76.3464,2019Q4
India,p1,Monthly,Digital,N,High,N,N,3,4.0,7.1,57.2984355,62.61,2020Q2
USA,p1,Monthly,Digital,Y,Low,N,Y,5,3.006553437,38.10364636,65.24334351,64.35759557,2018Q4
USA,p2,Monthly,Offline,N,Low,N,Y,1,4.004242096,53.71457491,81.76477488,76.79053815,2019Q1
Japan,p2,Annual,Offline,N,Low,N,N,2,6.0,32.86,80.23384657,84.35,2019Q4
Japan,p1,Annual,Offline,Y,Medium,N,N,5,5.0,20.97,84.90412019,88.26,2020Q2
India,p1,Annual,Offline,Y,Low,Y,Y,0,4.0,9.3706,69.68896737,74.28,2020Q3
USA,p2,Annual,Offline,N,Medium,Y,Y,5,6.0,39.2407,84.61954506,84.085,2020Q3
USA,p2,Annual,Digital,Y,Low,N,N,3,4.000884063,41.03003067,80.99681503,80.96028308,2019Q3
Japan,p1,Bi-annual,Digital,Y,High,N,Y,3,6.0,19.15,91.51186174,93.34,2020Q2
India,p2,Annual,Digital,Y,Medium,Y,N,3,5.0,9.306,79.92381574,73.7548,2020Q1
Japan,p2,Annual,Offline,N,Medium,N,N,3,5.003663515,28.17675944,84.25868376,80.22445462,2019Q3
USA,p1,Monthly,Digital,Y,Medium,Y,Y,3,5.0,64.2807,75.91284266,72.525,2020Q2
India,p2,Monthly,Offline,Y,Medium,N,Y,5,4.0,11.1,75.19610745,75.89,2019Q4
USA,p1,Annual,Offline,Y,Medium,N,N,4,6.0,56.57,67.69581886,73.88,2020Q3
Japan,p1,Bi-annual,Digital,N,Low,N,Y,3,5.0,12.39,80.70198749,88.1,2019Q4
Japan,p2,Annual,Digital,N,Low,N,N,4,3.066071806,18.16464133,66.36344428,64.62294842,2019Q2
Japan,p1,Annual,Digital,N,Low,N,N,1,6.0,17.64,74.11571684,77.22,2020Q3
Japan,p1,Bi-annual,Offline,Y,Medium,N,Y,3,5.000587096,28.4532059,83.95606486,85.57449169,2018Q4
India,p2,Monthly,Digital,N,High,Y,Y,3,3.012354559,7.733522305,61.41594525,63.68846899,2019Q2
India,p2,Monthly,Digital,N,High,Y,Y,5,4.0,18.5307,72.31908103,70.96,2020Q2
Japan,p1,Annual,Offline,Y,High,N,N,2,5.0,26.37,83.88854242,83.35,2019Q4
Japan,p2,Bi-annual,Offline,Y,High,N,Y,2,6.0,38.49,90.98176402,92.5,2020Q3
USA,p1,Annual,Offline,N,High,N,N,3,4.995289606,68.62306023,75.21007455,75.47425668,2018Q4
India,p1,Monthly,Digital,Y,Medium,N,Y,3,3.0,11.49,66.49218506,63.5,2020Q1
India,p1,Annual,Offline,N,Medium,Y,Y,5,4.0,5.5,79.077728,74.45,2020Q3
India,p2,Monthly,Digital,N,Medium,N,Y,3,4.004576967,12.08274441,65.28667162,70.57144405,2019Q3
India,p1,Annual,Digital,N,Medium,Y,N,1,2.0,7.2905,61.88299751,62.7125,2020Q2
USA,p2,Monthly,Offline,Y,Low,N,Y,3,5.0,110.0,72.69322739,74.4,2020Q2
USA,p1,Annual,Offline,N,High,Y,Y,5,6.0,23.1407,82.59911754,84.095,2020Q2
USA,p2,Monthly,Offline,Y,Medium,Y,Y,5,5.0,102.4706,79.23303101,82.78,2019Q4
Japan,p2,Bi-annual,Digital,N,High,N,Y,3,4.0,29.96,87.19546105,90.53,2019Q4
USA,p2,Monthly,Offline,Y,Medium,N,N,3,7.0,110.0,77.34885273,73.51,2020Q3
USA,p2,Monthly,Digital,N,Low,N,N,3,5.984399927,16.39739818,82.09455002,69.76190848,2019Q2
USA,p1,Monthly,Offline,N,Medium,Y,Y,4,5.0,30.3005,81.76695431,73.265,2020Q2
Japan,p2,Monthly,Digital,N,Medium,N,Y,3,4.0,36.37,80.86595096,84.12,2020Q3
Japan,p1,Annual,Digital,N,Medium,N,N,4,4.0,17.21,78.44960624,78.14,2020Q2
Japan,p2,Bi-annual,Digital,N,Low,N,N,4,5.0,24.22,92.5717878,92.93,2020Q2
Japan,p2,Monthly,Digital,Y,Medium,N,N,3,6.0,50.3,79.61245634,82.5,2020Q2
India,p2,Monthly,Offline,Y,Medium,N,Y,3,2.0,12.13,73.56011885,73.86,2020Q3
Japan,p2,Monthly,Offline,N,Medium,N,Y,4,4.995240807,38.32031274,88.04153638,92.91742229,2018Q4
Japan,p1,Annual,Digital,N,Low,N,Y,3,6.0,17.88,77.61694594,78.61,2020Q2
USA,p2,Monthly,Digital,N,High,N,Y,4,4.0,47.24,82.58561279,78.25,2020Q2
Japan,p1,Annual,Offline,N,Low,N,Y,2,6.0,14.35,82.93965677,81.64,2020Q2
India,p1,Annual,Digital,N,High,N,N,1,3.0,5.99,72.14103163,62.23,2020Q1
Japan,p2,Monthly,Offline,N,Low,N,N,1,3.040541678,30.87355195,90.34807752,78.91240105,2019Q1
India,p1,Monthly,Offline,N,Medium,N,N,3,3.0,7.96,61.38400916,64.2,2020Q2
USA,p2,Annual,Digital,N,Low,Y,Y,3,7.0,36.141,79.65334734,84.275,2020Q3
India,p2,Monthly,Digital,N,High,N,Y,1,4.0,15.57,70.37516719,69.92,2020Q3
USA,p2,Monthly,Digital,Y,High,Y,Y,1,4.997901015,67.55300525,81.81331722,73.7468024,2019Q1
Japan,p1,Bi-annual,Digital,Y,Low,N,Y,5,5.677736319,20.58927752,84.82330695,85.54661671,2019Q1
India,p1,Monthly,Offline,N,Medium,Y,Y,5,5.008715236,7.718395108,72.49661281,69.42748947,2019Q1
USA,p2,Monthly,Digital,N,Low,Y,N,4,5.0,43.8307,82.99542317,78.9207,2019Q4
USA,p2,Monthly,Offline,N,Medium,Y,Y,4,7.0,44.6307,77.02828013,82.39,2020Q1
Japan,p2,Annual,Offline,Y,High,N,Y,4,7.0,43.24,91.19053861,93.75,2020Q3
India,p1,Monthly,Offline,N,High,Y,N,5,5.0,8.0806,69.58977707,71.7254,2020Q3
Japan,p1,Annual,Digital,Y,Medium,N,Y,3,5.0,24.78,86.98033235,83.21,2020Q2
Japan,p2,Annual,Offline,N,Medium,N,N,3,4.0,31.81,82.28295985,87.36,2019Q4
Japan,p1,Bi-annual,Digital,Y,High,N,N,5,6.032512209,26.08693241,82.56466287,94.5305629,2019Q3
Japan,p2,Monthly,Digital,Y,Low,N,N,1,5.0,49.63,84.07557713,81.21,2020Q3
USA,p1,Annual,Digital,N,Low,N,N,4,5.0,26.1,72.5123384,68.96,2019Q4
USA,p1,Annual,Offline,N,Low,Y,N,1,3.0,26.5606,75.54304371,73.8012,2019Q4
India,p1,Annual,Digital,N,High,Y,Y,5,3.0,8.5206,64.36081155,66.01,2019Q4
India,p1,Annual,Offline,N,Medium,Y,N,3,5.0,5.6905,65.16746284,71.001,2020Q1
India,p1,Monthly,Digital,N,Low,Y,N,1,4.0,5.5,67.13622377,65.678,2020Q3
USA,p1,Annual,Offline,N,Low,Y,Y,5,4.0,25.8006,78.96819252,78.78,2020Q3
Japan,p1,Annual,Offline,Y,High,N,Y,3,5.0,22.12,90.37211911,90.37,2019Q4
USA,p2,Annual,Digital,Y,Low,N,Y,2,3.0,90.59,73.70796221,75.4,2020Q2
USA,p2,Monthly,Digital,N,High,N,N,5,5.0,48.38,72.8783865,75.56,2019Q4
Japan,p1,Annual,Offline,N,Medium,N,N,2,4.0,14.99,77.16718468,79.87,2020Q1
USA,p2,Monthly,Offline,N,High,Y,Y,5,4.0,41.691,81.56155326,88.4,2020Q3
Japan,p1,Monthly,Offline,N,Medium,N,Y,5,7.0,18.41,84.75407525,82.08,2019Q4
USA,p1,Monthly,Offline,Y,Low,N,Y,1,5.0,65.71,71.20191861,71.78,2020Q2
Japan,p1,Bi-annual,Offline,Y,High,N,Y,3,4.996419042,20.74586522,89.06030234,93.82518086,2019Q1
India,p2,Monthly,Digital,Y,Medium,Y,N,4,4.0,11.691,73.94924291,73.304,2020Q1
USA,p1,Monthly,Digital,Y,High,Y,Y,4,4.0,65.7505,71.11279635,72.015,2019Q4
Japan,p2,Monthly,Offline,Y,High,N,N,1,6.0,52.67,87.14718254,87.48,2020Q3
USA,p2,Annual,Offline,Y,Medium,N,Y,2,5.0,87.95,78.96950672,81.54,2020Q3
USA,p1,Annual,Digital,N,High,Y,N,5,5.0,23.7405,78.88944788,78.204,2020Q1
Japan,p1,Monthly,Digital,N,High,N,Y,4,5.0,17.99,86.13719376,79.0,2020Q1
India,p1,Annual,Digital,N,Medium,Y,Y,3,3.0,8.1005,60.75356554,63.215,2019Q4
USA,p2,Annual,Offline,Y,Medium,N,Y,3,4.0,91.17,82.77294864,79.32,2019Q4
USA,p1,Annual,Offline,N,Medium,N,Y,5,5.010358164,36.25362354,78.91179906,80.6561479,2019Q2
India,p2,Monthly,Offline,Y,Low,N,N,1,5.0,15.62,66.54544742,66.95,2019Q4
India,p2,Monthly,Digital,Y,High,Y,N,5,3.00947155,11.78348076,66.45704799,64.87150894,2019Q1
USA,p1,Annual,Digital,N,Medium,Y,Y,3,6.0,23.4906,78.06573221,75.79,2020Q1
India,p2,Annual,Digital,N,Medium,Y,Y,3,4.0,10.931,72.59569601,78.46,2020Q3
Japan,p2,Bi-annual,Digital,Y,High,N,Y,2,6.986969796,49.95896421,81.14797119,93.9572385,2019Q2
Japan,p2,Monthly,Offline,Y,Low,N,Y,3,7.0,49.65,91.29371509,88.59,2019Q4
Japan,p2,Monthly,Offline,N,Medium,N,N,2,4.0,36.31,85.36318272,84.45,2019Q4
India,p1,Monthly,Offline,Y,Medium,Y,N,4,6.007309145,7.377928255,58.86582176,78.05328169,2019Q2
Japan,p2,Bi-annual,Offline,N,High,N,N,1,3.969350216,43.00362099,93.14125324,93.74226774,2019Q1
USA,p1,Annual,Digital,Y,High,Y,Y,4,5.0,51.1407,77.10442732,82.39,2020Q1
India,p1,Monthly,Digital,N,High,Y,N,5,4.0,5.5,73.29349509,68.156,2020Q3
Japan,p1,Monthly,Offline,Y,Medium,N,N,5,7.0,28.51,78.91085561,81.8,2020Q2
USA,p1,Annual,Digital,N,Low,Y,N,5,4.996242293,60.07648195,76.90054299,78.01731158,2018Q4
USA,p1,Monthly,Offline,N,High,Y,N,2,5.0,32.2506,71.25582397,71.7724,2019Q4
USA,p2,Monthly,Offline,N,Medium,Y,Y,4,4.0,46.2407,77.74139332,80.78,2020Q2
USA,p1,Annual,Offline,N,Medium,N,Y,1,5.000673624,38.520789,83.57083842,87.64155459,2019Q1
USA,p2,Annual,Digital,Y,High,Y,Y,1,4.0,82.341,83.64279423,83.9,2019Q4
India,p1,Annual,Digital,Y,Low,Y,Y,4,2.0,5.5,76.64991458,72.305,2019Q4
Japan,p1,Bi-annual,Offline,N,High,N,N,2,5.0,11.18,89.47219793,89.04,2020Q3
Japan,p2,Monthly,Offline,Y,Medium,N,Y,4,5.000535826,101.3160111,86.16776226,82.76848183,2018Q4
India,p2,Monthly,Offline,N,High,Y,Y,3,4.018059733,13.99168392,68.04581887,67.34382844,2019Q3
USA,p1,Annual,Offline,N,Low,Y,N,5,4.0,25.7906,81.41971404,77.1682,2020Q3
India,p2,Monthly,Digital,Y,High,N,N,3,4.0,16.06,70.73089606,67.49,2019Q4
India,p1,Monthly,Digital,Y,High,Y,N,1,3.0,12.3057,66.99479063,65.4904,2020Q3
USA,p2,Monthly,Offline,Y,High,N,N,3,8.0,105.53,81.3446628,81.84,2020Q3
USA,p1,Annual,Digital,N,High,Y,N,5,6.0,27.6405,77.38868332,74.304,2019Q4
India,p1,Monthly,Digital,Y,Low,N,N,4,5.0,10.35,66.88115149,64.35,2020Q2
India,p2,Monthly,Digital,N,High,N,Y,5,5.0,17.99,70.28840883,68.0,2020Q1
USA,p1,Annual,Digital,Y,High,N,N,3,4.0,57.35,74.41491228,72.61,2020Q2
USA,p2,Monthly,Digital,N,Low,Y,N,1,6.0,42.6006,79.86354725,77.3036,2020Q3
USA,p2,Annual,Offline,N,Medium,N,N,4,5.0,39.99,79.95796588,78.89,2020Q1
Japan,p2,Monthly,Offline,N,High,N,Y,1,6.0,35.99,86.24630754,87.5,2020Q1
Japan,p1,Annual,Offline,Y,Medium,N,Y,3,7.0,20.68,87.3978174,88.81,2019Q4
USA,p1,Annual,Offline,N,Low,Y,Y,5,4.008869257,30.541152,81.3093758,76.6999889,2019Q2
Japan,p2,Bi-annual,Digital,Y,High,N,Y,1,5.0,37.88,94.04814646,96.11,2020Q3
USA,p2,Monthly,Digital,Y,Medium,N,N,1,3.0,107.99,70.70818754,73.99,2020Q1
USA,p1,Monthly,Digital,Y,Low,Y,Y,5,4.511298688,60.86297144,77.83770288,73.30235284,2018Q4
India,p2,Annual,Digital,Y,High,N,N,3,4.0,9.41,76.07406533,73.01,2020Q2
India,p1,Annual,Digital,N,High,Y,N,5,3.0,9.4906,66.42685846,63.662,2019Q4
USA,p1,Monthly,Offline,Y,Low,Y,Y,4,6.0,62.6905,75.4349068,76.125,2020Q1
Japan,p2,Bi-annual,Digital,Y,Low,N,Y,5,5.996609669,27.55441936,86.86131791,95.0,2019Q1
USA,p2,Monthly,Digital,Y,Low,Y,N,1,4.0,97.301,84.29356049,80.201,2020Q2
USA,p1,Monthly,Digital,N,High,N,Y,4,3.034076581,30.37800346,65.55340913,80.20845151,2018Q4
USA,p1,Bi-annual,Offline,N,Low,N,Y,4,4.010942617,25.50203349,82.20118485,76.6777875,2019Q1
India,p2,Annual,Digital,N,High,N,N,5,4.0,12.55,75.93711568,71.53,2020Q3
Japan,p1,Annual,Digital,N,Medium,N,Y,2,5.0,16.36,80.73931122,80.63,2020Q2
USA,p2,Annual,Digital,Y,Medium,Y,Y,4,6.0,79.931,87.19337225,89.06,2020Q2
Japan,p2,Monthly,Offline,N,Low,N,Y,1,3.0,35.99,80.07713015,83.5,2020Q1
Japan,p1,Bi-annual,Digital,N,Low,N,N,2,7.0,15.13,84.14946741,83.62,2020Q2
USA,p2,Annual,Digital,N,Medium,Y,Y,5,5.0,37.5906,80.79698318,83.74,2020Q1
Japan,p1,Bi-annual,Offline,Y,Low,N,N,1,5.0,20.99,78.50159941,84.77,2020Q1
Japan,p2,Annual,Offline,N,Medium,N,Y,3,5.018086548,43.00900114,74.73808243,85.94403064,2018Q4
Japan,p1,Annual,Digital,Y,High,N,Y,3,6.0,24.84,87.79532473,84.15,2020Q2
USA,p2,Annual,Digital,N,Low,N,N,4,5.0,37.51,82.75308276,78.92,2020Q3
India,p1,Monthly,Offline,N,High,N,Y,3,4.0,5.57,78.11177185,68.92,2020Q3
India,p2,Annual,Offline,N,High,N,N,5,6.0,13.52,72.13354715,75.46,2020Q2
USA,p2,Annual,Offline,Y,High,N,N,5,4.0,89.84,80.51136096,82.47,2019Q4
USA,p1,Annual,Digital,N,High,N,N,4,4.0,24.99,74.64131737,71.54,2020Q1
India,p1,Monthly,Offline,Y,High,Y,Y,5,4.0,10.8006,73.9688988,75.26,2020Q1
India,p1,Annual,Offline,Y,Medium,Y,Y,1,1.0,8.9206,75.39787134,76.32,2020Q1
USA,p2,Annual,Digital,Y,Low,Y,Y,5,4.011319484,47.45340111,74.98215926,77.11525343,2019Q2
USA,p2,Annual,Digital,N,High,Y,N,1,7.020945418,87.51819758,76.75512649,76.09100085,2019Q1
India,p1,Annual,Offline,N,Low,N,Y,3,5.0,7.41,69.9761946,67.08,2019Q4
India,p2,Monthly,Offline,Y,Low,N,N,5,4.017619985,13.19790851,68.57711395,72.45750964,2018Q4
Japan,p1,Annual,Digital,N,Low,N,Y,5,6.0,15.68,79.9902581,82.31,2020Q3
India,p1,Bi-annual,Digital,N,High,Y,N,3,3.993708494,12.3497092,64.74854333,64.76209739,2018Q4
Japan,p1,Annual,Digital,Y,High,N,N,3,5.0,20.27,88.47742506,87.0,2019Q4
India,p1,Annual,Offline,Y,High,N,N,4,5.0,11.27,70.26602621,69.76,2020Q2
Japan,p1,Bi-annual,Digital,Y,Low,N,N,3,4.517042619,26.32440092,85.93469623,83.83906132,2018Q4
USA,p1,Monthly,Digital,N,Medium,Y,Y,2,4.0,26.2805,75.29392424,74.66,2020Q3
Japan,p1,Annual,Offline,N,High,N,N,5,5.0,17.2,85.62704936,82.07,2020Q2
USA,p1,Monthly,Offline,N,Low,N,N,5,4.001857295,51.27837916,78.72123589,71.12275276,2019Q1
USA,p2,Annual,Digital,N,Medium,Y,N,4,4.0,35.7107,82.04655537,82.7465,2020Q3
USA,p2,Annual,Offline,Y,Low,N,Y,4,5.0,90.77,82.66238257,77.72,2019Q4
USA,p1,Annual,Offline,Y,Medium,Y,Y,3,5.0,51.1407,75.01744175,80.25,2020Q1
USA,p2,Annual,Digital,Y,High,Y,N,5,5.99997307,97.61590765,79.0492885,84.13627787,2019Q2
Japan,p1,Monthly,Offline,Y,Medium,N,N,3,4.99339612,18.03265561,73.42587062,68.51269897,2019Q2
USA,p1,Annual,Offline,N,High,N,Y,2,4.0,27.11,75.94743171,72.88,2020Q2
Japan,p2,Annual,Offline,N,Medium,N,N,3,5.0,29.99,86.50794762,89.18,2020Q1
USA,p2,Annual,Digital,Y,High,N,Y,2,5.0,93.59,78.37220775,73.9,2019Q4
India,p2,Annual,Offline,N,High,N,Y,4,5.0,14.99,72.46568347,72.5,2020Q1
Japan,p2,Annual,Offline,N,Low,N,N,2,4.498435985,33.77881726,84.05792449,84.73162411,2018Q4
India,p2,Annual,Digital,Y,Medium,N,Y,5,4.0,9.9,74.36475867,72.0,2020Q1
India,p1,Annual,Digital,N,Medium,Y,N,3,5.0,6.5206,64.77426173,65.0738,2019Q4
USA,p1,Monthly,Offline,N,High,N,Y,2,4.0,31.14,72.02113649,69.35,2019Q4
India,p1,Monthly,Offline,N,Low,Y,N,5,3.0,5.5,73.21831655,72.3462,2019Q4
India,p2,Annual,Digital,N,Low,N,N,2,5.0,16.33,66.1486832,64.81,2020Q2
India,p1,Monthly,Offline,N,High,N,Y,3,3.0,5.5,69.8290829,69.33,2020Q2
USA,p2,Annual,Digital,Y,Medium,N,Y,1,5.0,92.29,73.96861812,74.7,2020Q2
USA,p1,Monthly,Digital,N,High,Y,Y,1,6.0,27.3406,73.60261302,71.87,2020Q3
USA,p2,Monthly,Offline,N,High,N,Y,5,6.0,47.99,82.46732074,79.0,2020Q1
India,p1,Annual,Offline,N,High,Y,N,3,5.0,8.8805,75.32958149,68.84,2019Q4
USA,p1,Monthly,Digital,N,High,Y,N,4,3.0,27.8907,78.88250923,76.5478,2020Q1
USA,p1,Annual,Digital,N,Low,N,N,4,4.0,25.45,69.95537506,70.59,2020Q2
Japan,p2,Monthly,Digital,Y,Low,Y,Y,1,2.992566682,108.110353,83.90617842,83.32662681,2019Q1
India,p2,Annual,Digital,N,High,Y,N,1,6.0,12.0407,84.75606491,75.8263,2020Q3
USA,p1,Annual,Digital,N,High,N,N,5,5.0,24.75,75.61157134,74.72,2020Q3
India,p1,Annual,Digital,N,Low,Y,Y,1,6.0,5.6306,70.53933412,65.72,2020Q1
USA,p1,Monthly,Offline,Y,Low,N,N,5,4.0,66.35,74.64358046,70.69,2019Q4
India,p2,Monthly,Digital,N,High,Y,N,5,5.0,16.7307,70.41656473,71.3048,2020Q1
India,p1,Annual,Digital,N,Low,N,Y,3,5.0,6.08,64.7936815,64.12,2019Q4
India,p2,Monthly,Offline,Y,High,N,Y,1,4.013481022,21.38242257,81.54996458,91.69025151,2019Q3
Japan,p1,Annual,Digital,Y,High,N,Y,1,6.0,21.0,89.49753586,89.49,2020Q2
Japan,p1,Bi-annual,Offline,N,High,N,N,5,5.988002634,8.277860544,85.62309456,80.2254021,2018Q4
USA,p1,Monthly,Offline,N,Low,N,N,5,4.01837853,26.79587885,78.95443739,74.86914509,2018Q4
India,p2,Monthly,Digital,Y,Low,Y,N,5,5.0,12.0807,73.74067264,72.3534,2020Q1
India,p1,Monthly,Digital,Y,Medium,N,Y,1,3.0,14.02,60.81221931,60.97,2020Q3
USA,p2,Monthly,Digital,N,Medium,Y,N,4,2.964580961,52.19424561,77.82349181,71.6896331,2019Q3
Japan,p2,Monthly,Offline,Y,Medium,N,N,3,3.0,51.28,78.66580866,85.93,2020Q2
USA,p1,Annual,Digital,N,High,Y,N,1,4.0,23.2407,78.52700135,75.4992,2020Q1
India,p1,Annual,Digital,Y,Medium,N,Y,1,3.996617882,3.977523009,66.23467788,66.99155039,2019Q1
India,p1,Annual,Offline,N,High,Y,N,5,5.0,5.5,77.53242182,77.8878,2020Q3
India,p1,Monthly,Offline,Y,Low,Y,N,5,3.0,9.7406,74.68155141,73.2566,2020Q3
Japan,p2,Annual,Offline,N,High,Y,Y,2,4.99585703,17.5189948,81.42603245,84.053519,2019Q2
USA,p1,Monthly,Digital,Y,Medium,N,N,1,3.0,66.64,71.15219799,67.46,2020Q2
USA,p2,Monthly,Offline,N,Low,Y,N,4,5.004128428,85.09938931,77.57699901,82.37545703,2019Q1
India,p1,Monthly,Digital,N,High,Y,N,4,2.0,7.7306,74.66591692,65.3232,2020Q3
Japan,p1,Annual,Digital,N,Low,N,Y,4,2.988576906,11.30241126,82.75403574,76.88549612,2019Q2
USA,p1,Monthly,Digital,Y,Low,Y,N,4,6.0,61.4507,79.17362969,73.8463,2020Q3
India,p1,Annual,Offline,N,Medium,N,N,2,4.0,5.99,71.00781884,67.62,2020Q1
USA,p2,Annual,Offline,Y,High,Y,N,1,7.0,84.6007,79.41365009,82.978,2020Q2
Japan,p1,Bi-annual,Digital,Y,Low,N,N,4,6.399035157,25.02301935,84.44120931,86.9611651,2018Q4
India,p2,Annual,Offline,Y,Low,Y,N,1,2.0,11.62,77.35323178,77.062,2020Q2
USA,p2,Monthly,Offline,Y,Low,Y,Y,5,5.002688658,72.6686438,78.51714732,79.60006667,2019Q1
USA,p2,Monthly,Offline,N,Medium,Y,N,1,4.992629079,52.19335033,76.76849786,78.57266041,2019Q3
Japan,p2,Bi-annual,Digital,Y,Medium,N,N,5,6.0,37.99,95.0,94.08,2020Q1
India,p2,Annual,Digital,N,Low,N,Y,1,4.0,16.45,71.22961034,66.04,2020Q3
India,p2,Annual,Digital,N,Medium,Y,N,5,5.983464997,12.97641936,65.63593831,65.23122773,2018Q4
USA,p1,Monthly,Digital,N,High,N,Y,3,4.0,30.66,69.36833916,69.33,2020Q2
Japan,p2,Annual,Digital,N,Low,N,N,1,4.0,27.0,83.46587389,86.535,2019Q4
USA,p1,Annual,Offline,N,High,Y,N,3,3.0,21.8207,78.44501892,83.7351,2020Q2
USA,p1,Monthly,Offline,N,Low,N,Y,4,6.0,29.33,68.65243046,70.16,2019Q4
USA,p1,Monthly,Offline,Y,High,N,Y,2,4.001193525,106.6583509,84.22335364,74.41296182,2018Q4
India,p2,Annual,Offline,N,High,Y,Y,1,5.0,12.191,80.96355805,80.5,2020Q2
USA,p2,Annual,Digital,N,Low,N,Y,5,4.012192167,33.49780271,68.99646261,65.61637619,2018Q4
USA,p1,Annual,Digital,N,Medium,Y,Y,1,4.98854773,62.64101377,73.30025959,80.68825826,2019Q2
USA,p1,Annual,Offline,N,Low,Y,Y,1,4.0,23.4906,76.80768507,78.44,2020Q1
India,p1,Monthly,Offline,Y,Medium,N,N,3,5.0,14.17,67.56357767,65.43,2020Q2
USA,p1,Monthly,Digital,Y,Medium,N,Y,1,4.0,65.99,68.23314295,69.5,2020Q1
USA,p1,Annual,Offline,Y,Low,Y,Y,1,5.0,52.2405,77.06589196,78.225,2020Q1
India,p1,Monthly,Digital,Y,Medium,N,N,1,4.0,8.71,66.26381295,65.01,2020Q2
USA,p1,Monthly,Offline,N,High,Y,N,5,5.0,27.1505,78.26446608,75.9425,2020Q2
USA,p2,Annual,Offline,Y,High,Y,N,2,5.981492739,65.82097786,87.22642529,82.89461911,2018Q4
Japan,p1,Bi-annual,Digital,N,High,N,N,4,6.02551999,21.49546181,85.68527815,75.16400931,2019Q3
USA,p2,Annual,Digital,N,Medium,N,N,4,4.006918518,38.56967372,78.04350107,73.09917867,2019Q1
India,p1,Monthly,Offline,Y,Medium,N,Y,1,5.0,9.8,68.87088356,68.19,2020Q3
Japan,p2,Monthly,Digital,N,High,N,Y,3,4.494244187,40.93645033,87.91942403,84.30124671,2018Q4
Japan,p2,Monthly,Offline,Y,Low,N,Y,2,7.0,49.99,83.77603816,88.25,2020Q1
Japan,p2,Bi-annual,Digital,N,Low,N,N,1,5.0,26.99,85.68277429,86.73,2020Q1
USA,p2,Annual,Offline,N,Medium,Y,Y,3,5.0,34.191,88.03118029,90.35,2020Q2
USA,p2,Annual,Offline,N,Low,N,Y,5,7.0,38.23,81.76754658,81.26,2020Q2
