country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
India,p2,Annual,Digital,Y,Medium,Y,Y,5,6.043675104,7.898506314,83.50751693,79.29638312,2019Q3
India,p1,Annual,Digital,Y,Low,N,N,1,5.0,11.88,59.5048431,56.9,2020Q2
Japan,p1,Bi-annual,Digital,N,Low,N,N,3,6.96654599,21.74140972,84.44712819,87.85641031,2019Q3
Japan,p1,Bi-annual,Offline,Y,Low,Y,N,4,6.932503913,15.00121158,81.19231298,78.35855659,2019Q1
India,p2,Annual,Offline,Y,Medium,Y,N,3,5.0,7.376,78.82911241,79.84,2020Q2
USA,p1,Monthly,Offline,N,High,Y,Y,5,3.0,26.7705,78.51141155,77.845,2020Q2
USA,p2,Annual,Offline,N,Medium,Y,Y,3,5.0,35.991,88.25812655,88.55,2020Q1
USA,p2,Annual,Offline,N,Medium,Y,N,5,6.974310436,30.00625562,78.62077092,77.08354806,2019Q1
Japan,p2,Monthly,Digital,N,Low,N,N,1,6.0,34.07,80.10495815,83.505,2020Q3
USA,p1,Annual,Digital,N,Medium,Y,Y,3,4.0,21.6805,82.48089178,77.66,2020Q2
USA,p1,Monthly,Offline,N,Low,Y,Y,1,4.0,28.7905,75.76746248,72.15,2019Q4
India,p1,Annual,Offline,Y,Medium,Y,Y,4,4.0,7.8557,78.52026766,77.475,2020Q2
USA,p2,Annual,Offline,N,High,N,Y,5,4.0,41.81,77.29197632,80.68,2020Q3
Japan,p2,Annual,Digital,Y,Low,N,Y,2,5.0,39.53,86.4416267,90.96,2020Q2
USA,p1,Monthly,Digital,Y,Low,Y,N,4,3.504151159,45.1495428,75.22581707,74.53840833,2019Q3
India,p1,Monthly,Digital,N,High,N,Y,3,4.0,6.99,63.7933066,64.0,2020Q1
Japan,p2,Monthly,Digital,N,Medium,N,Y,2,5.0,33.77,88.12682304,86.22,2020Q2
USA,p2,Monthly,Digital,Y,High,Y,Y,4,4.0,97.991,87.2995228,84.45,2020Q3
India,p1,Monthly,Offline,N,High,Y,N,1,5.0,6.5706,67.94363274,68.5608,2020Q1
Japan,p1,Monthly,Offline,Y,High,N,Y,4,3.0,30.66,81.06917217,82.33,2019Q4
Japan,p1,Annual,Offline,N,Medium,N,N,2,4.0,14.99,77.16718468,79.87,2020Q1
USA,p2,Annual,Digital,N,Low,N,N,4,4.498655604,71.86099895,79.5155964,72.23030903,2019Q1
Japan,p2,Monthly,Offline,Y,Medium,N,Y,5,5.015479598,24.06324961,90.43476093,85.56370481,2019Q2
USA,p1,Monthly,Digital,Y,Medium,Y,N,4,5.0,62.0306,78.10231274,73.7548,2020Q1
USA,p1,Monthly,Offline,Y,High,Y,N,2,5.002435561,48.11503237,81.69258731,75.16722617,2019Q3
USA,p1,Annual,Digital,Y,Medium,N,N,3,3.999057321,47.15639048,83.19033223,78.86722736,2018Q4
USA,p2,Monthly,Digital,Y,Medium,Y,N,4,6.0,100.4307,74.84754682,79.1693,2020Q1
USA,p2,Monthly,Offline,N,Medium,N,Y,5,5.0,47.99,74.14669359,77.0,2020Q1
Japan,p1,Monthly,Offline,Y,Low,N,N,4,3.002695579,51.71404316,68.82644715,76.23547704,2018Q4
India,p1,Monthly,Digital,N,Low,Y,Y,4,3.0,5.5,71.20037376,69.055,2020Q3
Japan,p2,Bi-annual,Digital,N,High,N,Y,1,7.0,24.77,85.62382855,92.72,2019Q4
USA,p2,Annual,Offline,Y,Low,Y,N,3,4.999315252,28.16417596,77.65759324,74.43648542,2019Q3
Japan,p2,Annual,Digital,N,Medium,N,Y,4,6.0,29.91,87.11672896,88.08,2020Q2
USA,p1,Monthly,Digital,N,Low,Y,Y,4,4.0,30.0505,75.44828187,71.415,2020Q3
India,p2,Monthly,Offline,Y,High,Y,N,4,4.0,10.6706,82.19161929,79.45,2019Q4
Japan,p1,Monthly,Offline,N,Low,N,Y,2,4.0,17.99,80.06817703,82.0,2020Q1
India,p2,Annual,Digital,N,Medium,Y,N,2,5.0,12.9207,75.01768213,72.8491,2020Q3
USA,p2,Monthly,Digital,Y,High,Y,Y,5,6.0,102.7707,87.75875742,81.12,2020Q3
India,p1,Monthly,Digital,N,High,N,N,5,2.0,6.99,69.39653669,62.72,2020Q1
USA,p2,Monthly,Offline,Y,High,Y,Y,3,6.965458875,52.70208437,87.46152061,78.72442451,2019Q1
India,p2,Annual,Digital,Y,High,Y,N,5,5.0,12.147,72.10961808,74.6564,2020Q2
USA,p2,Monthly,Offline,Y,Low,N,N,4,5.0,108.11,76.45929746,75.095,2020Q2
India,p1,Annual,Offline,Y,Medium,Y,Y,1,1.0,8.9206,75.39787134,76.32,2020Q1
USA,p2,Monthly,Offline,N,High,Y,N,3,6.0,46.641,84.74685932,81.712,2019Q4
Japan,p1,Annual,Digital,Y,Medium,N,Y,1,6.0,22.28,82.93837056,85.21,2019Q4
USA,p2,Annual,Digital,Y,High,N,Y,3,6.0,92.34,83.10949705,78.65,2020Q3
USA,p2,Monthly,Digital,Y,High,N,Y,3,4.0,105.58,81.62763961,80.41,2020Q2
Japan,p2,Annual,Offline,Y,Low,Y,N,4,5.999151719,17.64348233,81.53019317,82.69915461,2019Q1
USA,p1,Monthly,Digital,N,Medium,N,N,3,2.0,29.99,69.24068732,67.62,2020Q1
Japan,p1,Annual,Digital,N,High,N,Y,2,5.0,14.99,87.87092399,85.0,2020Q1
Japan,p2,Bi-annual,Offline,N,Low,N,Y,3,6.0,26.53,88.4071529,90.96,2019Q4
USA,p1,Monthly,Digital,Y,Low,N,Y,5,3.006553437,38.10364636,65.24334351,64.35759557,2018Q4
Japan,p1,Bi-annual,Digital,Y,Medium,N,N,1,6.501142772,16.20125877,84.79560676,90.53269062,2018Q4
USA,p2,Annual,Digital,Y,High,N,Y,3,4.0,89.26,80.492351,81.73,2020Q2
India,p1,Monthly,Digital,Y,Low,N,N,1,3.85304481,11.06224175,63.13520819,66.31574209,2019Q2
India,p2,Monthly,Digital,N,Medium,N,Y,4,5.0,17.99,68.50427657,67.5,2020Q1
USA,p1,Monthly,Digital,Y,High,Y,N,5,4.998049987,103.8704086,86.67219363,78.52772054,2019Q3
India,p1,Annual,Offline,Y,High,N,Y,1,2.0,10.04,66.88103413,71.45,2019Q4
USA,p1,Annual,Digital,N,High,Y,N,1,4.0,23.2407,78.52700135,75.4992,2020Q1
India,p2,Monthly,Offline,N,Low,Y,Y,4,3.0,16.9106,75.15435738,74.2,2020Q1
Japan,p1,Monthly,Offline,N,Medium,N,Y,4,4.0,18.58,80.6717008,82.41,2020Q2
India,p1,Monthly,Digital,Y,High,N,Y,2,2.0,15.58,64.90922383,62.41,2019Q4
USA,p1,Annual,Offline,Y,Medium,Y,Y,5,3.003485797,83.93513339,79.52439634,78.91820424,2019Q3
India,p1,Annual,Offline,N,High,Y,N,3,3.49264392,11.2481211,71.6823769,69.37909282,2019Q3
India,p2,Annual,Digital,N,Low,N,Y,3,2.0,12.04,69.94919984,70.95,2020Q3
India,p1,Monthly,Digital,Y,Medium,N,N,1,3.0,11.08,68.41237934,62.64,2020Q3
USA,p2,Annual,Digital,N,Medium,N,N,5,7.0,38.25,77.55559666,79.16,2020Q2
USA,p1,Monthly,Offline,Y,Medium,Y,Y,1,3.999662481,10.67771458,75.36633302,74.28501703,2019Q2
USA,p2,Monthly,Offline,Y,High,N,Y,4,3.0,109.27,80.33061597,79.72,2020Q2
USA,p1,Annual,Digital,Y,Medium,Y,N,3,5.014264415,25.33420217,80.43705978,80.49649275,2019Q3
India,p1,Annual,Offline,Y,Low,N,N,0,2.0,12.93,65.01779748,65.65,2019Q4
India,p1,Annual,Digital,N,High,Y,Y,5,4.0,5.5,71.50208432,70.77,2020Q3
Japan,p2,Annual,Offline,Y,High,N,Y,5,5.0,46.66,89.90670345,90.33,2019Q4
India,p1,Monthly,Offline,N,High,Y,Y,5,5.0,9.0006,77.10548063,72.3,2020Q2
USA,p1,Annual,Offline,N,Medium,N,Y,2,4.0,24.99,76.23715362,74.5,2020Q1
Japan,p1,Monthly,Digital,N,High,N,N,4,4.0,18.09,84.56027086,77.32,2020Q3
India,p1,Monthly,Digital,N,Medium,N,N,2,2.0,6.76,62.98962991,61.48,2020Q2
Japan,p1,Monthly,Offline,N,Medium,N,Y,4,5.0,15.27,89.29320586,85.72,2020Q3
Japan,p2,Annual,Offline,N,Low,N,N,1,5.977931222,36.73982703,79.34978793,88.99729562,2019Q3
India,p2,Monthly,Digital,N,Medium,N,N,1,3.0,16.84,65.72460956,66.32,2020Q2
India,p1,Annual,Offline,Y,Medium,Y,Y,5,4.035895695,8.356424059,68.20349585,68.86600107,2019Q3
India,p1,Monthly,Digital,N,Low,Y,N,4,2.0,6.8907,69.52138244,65.1475,2020Q3
India,p1,Annual,Offline,Y,Medium,Y,Y,1,5.0,9.9306,78.32613393,75.31,2019Q4
India,p1,Annual,Digital,Y,Medium,Y,N,5,2.967869998,8.383701267,68.74382083,67.78118188,2019Q3
Japan,p2,Monthly,Digital,Y,Medium,N,Y,5,4.502182376,35.65613554,82.29223025,88.34553859,2018Q4
India,p1,Annual,Offline,N,Medium,N,N,3,4.000480041,10.96954301,81.69068321,76.86282074,2019Q2
Japan,p2,Monthly,Offline,Y,Medium,Y,N,5,6.001906275,52.49190302,92.51306986,86.43782185,2019Q2
Japan,p1,Monthly,Offline,N,Medium,N,N,5,5.0,15.01,82.85951271,84.32,2020Q3
USA,p2,Monthly,Offline,N,Medium,Y,N,1,4.0,45.6706,81.88992343,79.4276,2020Q3
USA,p1,Monthly,Offline,Y,High,Y,Y,2,3.999758539,65.09653048,73.8924942,74.56031824,2019Q1
Japan,p2,Annual,Digital,Y,Low,N,N,1,6.0,44.21,84.28905033,84.51,2019Q4
India,p2,Annual,Digital,Y,Medium,Y,N,3,3.0,10.265,75.66754912,73.228,2020Q3
Japan,p1,Annual,Digital,Y,High,N,N,3,5.004254757,52.39839464,84.20832292,87.55696695,2019Q3
India,p1,Monthly,Digital,N,High,Y,Y,5,3.007412651,14.36305693,65.19804909,64.04132755,2019Q2
India,p2,Annual,Offline,Y,Low,Y,Y,4,5.0,6.456,81.38458956,82.615,2020Q3
USA,p1,Monthly,Offline,N,High,N,N,5,4.506854289,40.18925933,69.61272558,73.07710785,2019Q1
Japan,p2,Monthly,Offline,N,High,N,Y,3,4.0,35.09,86.38162495,89.4,2020Q2
Japan,p1,Annual,Offline,Y,Medium,N,Y,3,6.00108448,7.6200503,81.19444463,88.19662198,2019Q2
India,p2,Annual,Digital,N,Medium,Y,N,5,3.0,16.0807,71.57664383,71.262,2020Q2
India,p2,Annual,Offline,Y,Medium,Y,Y,1,6.0,6.635,86.080647,82.57,2020Q3
USA,p1,Monthly,Digital,Y,High,Y,N,3,4.999321313,63.90633807,77.55469391,68.98629008,2019Q3
India,p2,Monthly,Digital,Y,Low,Y,Y,5,5.0,10.161,81.66330899,77.43,2020Q2
USA,p2,Annual,Offline,Y,High,Y,Y,5,7.0,82.3207,91.58743142,91.25,2020Q2
Japan,p1,Annual,Offline,N,High,N,Y,5,5.508625477,20.43560652,81.75993495,85.60072321,2019Q1
USA,p2,Annual,Offline,Y,Medium,N,Y,2,4.0,91.41,76.65757305,78.08,2019Q4
India,p1,Annual,Digital,Y,Medium,N,N,3,5.0,9.49,63.77850995,62.72,2020Q1
India,p1,Annual,Offline,Y,Low,N,N,4,2.989284743,11.3482619,77.19478936,78.42107293,2019Q1
Japan,p1,Annual,Digital,Y,Low,N,Y,2,8.0,22.36,83.94353162,84.63,2020Q3
India,p2,Annual,Offline,N,Medium,Y,N,2,4.005036147,11.24293585,74.16225119,65.29857429,2019Q2
USA,p1,Annual,Digital,Y,Medium,N,N,5,4.0,54.94,76.3567989,74.53,2020Q2
India,p1,Monthly,Offline,N,Medium,Y,N,5,4.006436029,7.020915669,78.72631449,73.89023856,2019Q2
USA,p1,Monthly,Offline,Y,Low,Y,N,3,4.99677909,81.58911213,83.74119888,74.98675894,2019Q3
India,p2,Annual,Digital,Y,Medium,Y,Y,3,7.0,6.975,80.09579851,78.03,2020Q2
USA,p1,Monthly,Digital,Y,Low,N,Y,5,5.0,65.53,70.52603455,70.96,2019Q4
India,p1,Annual,Digital,N,High,Y,N,4,4.004551562,18.88513777,73.60472014,63.19410077,2019Q2
India,p2,Monthly,Digital,N,High,Y,N,1,3.0,16.7307,71.53580105,70.7805,2020Q3
Japan,p1,Annual,Digital,Y,Low,N,N,1,4.024460129,16.45548967,67.07012157,69.12253213,2019Q2
USA,p1,Annual,Digital,N,Medium,N,N,2,2.99605148,26.39538793,85.30805302,64.96460308,2018Q4
Japan,p2,Bi-annual,Offline,Y,High,N,N,3,7.0,37.17,89.1531681,91.96,2020Q3
USA,p1,Monthly,Digital,Y,Medium,N,Y,3,3.0,68.27,65.62432714,68.22,2020Q3
USA,p1,Annual,Digital,Y,Low,N,Y,4,4.003043115,13.20575163,79.06405253,64.83057838,2019Q1
India,p2,Annual,Digital,N,Low,Y,N,3,4.994561733,11.72578623,75.78991807,73.79904331,2019Q1
India,p1,Monthly,Offline,Y,Medium,N,Y,3,4.0,8.73,73.84744699,72.26,2020Q3
USA,p1,Annual,Digital,N,High,Y,Y,5,4.010438072,22.96968065,69.7097534,77.08252056,2018Q4
Japan,p2,Bi-annual,Offline,Y,Medium,N,Y,5,5.001980712,37.54651859,86.29250616,90.07480917,2019Q3
India,p1,Annual,Digital,N,Low,N,N,5,4.997773682,28.59178808,71.7242417,62.25726831,2018Q4
India,p2,Monthly,Digital,N,Low,N,N,2,4.002148031,10.98204434,64.30247414,65.45014434,2019Q1
USA,p1,Annual,Digital,Y,High,N,N,5,3.0,53.56,78.09937413,76.89,2019Q4
USA,p1,Annual,Digital,Y,High,N,N,3,6.0,58.48,70.84586748,71.48,2019Q4
USA,p2,Annual,Digital,N,High,N,Y,1,5.00482147,41.18940995,81.64409849,77.79139226,2019Q1
USA,p2,Annual,Digital,N,Medium,Y,Y,2,5.0,36.681,85.28217029,84.56,2020Q2
India,p2,Monthly,Offline,N,Medium,N,N,3,4.0,16.64,73.99749818,69.46,2020Q2
India,p2,Monthly,Digital,Y,High,N,N,5,4.0,12.99,72.08723481,70.56,2020Q1
Japan,p1,Monthly,Digital,Y,Low,N,N,5,6.0,30.06,74.54890036,76.82,2019Q4
Japan,p2,Annual,Digital,Y,Low,N,Y,3,6.0,41.99,84.41419968,88.75,2020Q1
Japan,p2,Bi-annual,Digital,N,High,N,N,5,6.0,28.49,92.74348471,91.6,2019Q4
Japan,p2,Annual,Offline,N,Medium,N,N,4,6.964326885,37.77643632,95.0,91.47040813,2019Q3
India,p2,Monthly,Digital,Y,High,N,N,3,3.0,12.99,75.27380868,70.56,2020Q1
USA,p1,Monthly,Digital,N,Medium,Y,N,3,3.026571683,27.13448075,68.79571676,67.85265249,2019Q3
USA,p1,Monthly,Digital,Y,Low,Y,N,3,6.0,62.6905,74.41622251,72.03,2020Q1
India,p1,Annual,Offline,N,Low,Y,Y,4,5.0,5.5,73.62710348,74.34,2020Q3
Japan,p1,Bi-annual,Offline,N,Medium,N,Y,5,5.993537703,25.07904103,84.64281927,83.22152228,2019Q3
USA,p2,Annual,Offline,N,Medium,Y,Y,3,5.0,34.181,89.37547432,90.36,2020Q3
India,p2,Monthly,Digital,Y,Low,Y,Y,5,3.0,11.691,76.8410455,75.9,2020Q1
USA,p1,Annual,Offline,N,Low,Y,N,1,3.0,26.5606,75.54304371,73.8012,2019Q4
Japan,p2,Monthly,Digital,Y,Medium,N,Y,1,6.0,50.56,78.60188715,82.93,2020Q2
USA,p2,Monthly,Digital,Y,Low,N,N,5,4.341694078,43.77170008,80.47591851,79.30902971,2019Q2
India,p1,Monthly,Offline,Y,Medium,Y,Y,5,4.007567008,7.558769722,76.81948471,76.60307134,2018Q4
Japan,p1,Bi-annual,Offline,Y,High,N,N,1,7.0,21.44,87.40985598,86.77,2019Q4
India,p1,Annual,Digital,Y,High,N,Y,1,3.0,10.1,66.16020397,61.39,2020Q3
USA,p1,Annual,Offline,Y,High,Y,Y,5,4.992440359,106.2276539,79.18855465,81.14945431,2019Q1
USA,p2,Monthly,Digital,Y,Low,N,N,3,6.0,108.53,75.3572528,72.96,2020Q3
Japan,p2,Bi-annual,Digital,Y,Medium,N,N,1,5.0,37.99,95.0,93.1,2020Q1
Japan,p2,Bi-annual,Digital,Y,Medium,N,Y,5,6.0,35.66,95.0,98.33,2019Q4
India,p1,Annual,Offline,N,Medium,Y,N,4,3.985115108,10.3426263,72.47486569,74.61954313,2019Q2
India,p2,Annual,Offline,N,Low,Y,N,1,4.0,11.6806,78.03920552,74.0872,2020Q3
USA,p2,Annual,Digital,Y,Low,Y,N,5,5.795056012,64.19596334,83.30322107,82.09943766,2019Q2
India,p1,Annual,Digital,Y,Medium,N,Y,1,3.996617882,3.977523009,66.23467788,66.99155039,2019Q1
India,p1,Annual,Digital,N,High,Y,N,3,2.0,5.5707,70.63849465,67.6347,2020Q1
Japan,p2,Bi-annual,Digital,N,Medium,N,N,5,7.0,24.48,90.14038083,93.65,2020Q3
USA,p2,Monthly,Offline,Y,Low,N,N,4,4.999910538,42.87250904,83.40813347,85.86643741,2019Q3
Japan,p1,Bi-annual,Digital,N,High,N,N,4,6.0,15.26,85.9757335,84.96,2020Q3
India,p1,Annual,Offline,N,High,N,N,5,5.0,6.97,74.04431306,71.0,2019Q4
Japan,p2,Monthly,Offline,Y,Medium,N,Y,2,5.0,51.46,94.96873686,87.53,2020Q3
USA,p1,Annual,Digital,Y,Low,Y,Y,5,6.0,49.8206,82.31797136,81.37,2020Q2
Japan,p2,Bi-annual,Offline,Y,High,N,N,4,5.004406705,48.72605895,88.54087954,92.45929115,2019Q3
India,p2,Monthly,Digital,Y,High,Y,N,3,6.0,12.3405,77.36385369,74.088,2020Q1
India,p2,Monthly,Offline,N,High,N,N,5,3.515080214,7.673952537,67.67987521,65.83077225,2019Q3
USA,p1,Monthly,Digital,N,High,N,N,3,5.0,30.45,74.04544307,71.08,2020Q3
India,p2,Monthly,Offline,Y,Low,N,Y,4,4.0,15.18,72.96764631,69.81,2019Q4
India,p1,Monthly,Digital,N,Low,N,Y,4,4.0,5.5,67.81321586,65.09,2020Q3
India,p2,Annual,Digital,Y,Low,N,N,1,5.0,7.17,77.50804478,71.575,2020Q2
Japan,p2,Monthly,Offline,Y,High,N,Y,3,5.0,50.05,92.68592078,90.94,2020Q2
India,p2,Monthly,Offline,N,Medium,N,N,4,5.0,16.44,80.63615976,71.13,2020Q3
USA,p1,Annual,Offline,N,Low,Y,Y,5,6.0,19.9105,84.30870963,82.58,2019Q4
Japan,p1,Monthly,Offline,Y,Low,N,N,4,6.049448144,10.83118345,72.00558963,65.59166797,2019Q3
Japan,p1,Annual,Offline,Y,Medium,N,N,3,5.0,22.99,82.44941327,84.77,2020Q1
Japan,p1,Monthly,Offline,Y,Low,N,N,5,7.0,27.99,83.54440843,81.83,2020Q1
India,p1,Monthly,Digital,Y,High,Y,N,1,4.998610605,12.04270575,62.97569352,67.88772451,2019Q3
USA,p2,Monthly,Digital,N,Medium,N,Y,3,4.0,49.3,73.07580188,72.69,2020Q3
Japan,p1,Annual,Offline,N,Low,N,N,4,3.981799347,43.72319162,78.57232215,82.68604923,2019Q3
USA,p1,Annual,Offline,N,Low,Y,Y,4,5.007228384,16.18423946,77.40191782,81.59094582,2019Q1
USA,p2,Annual,Digital,N,Medium,Y,N,1,7.0,34.741,83.34246321,84.795,2020Q3
USA,p2,Monthly,Offline,Y,Medium,Y,N,1,6.984636486,54.8619025,82.69375293,79.01014268,2019Q3
USA,p1,Monthly,Offline,N,Low,N,N,3,5.0,29.99,67.71222733,68.11,2020Q1
USA,p2,Monthly,Digital,Y,High,N,N,5,6.0,107.99,78.04594929,75.95,2020Q1
USA,p2,Monthly,Digital,Y,High,N,N,3,4.0,107.99,72.96186694,76.44,2020Q1
USA,p2,Annual,Offline,Y,Medium,Y,Y,4,7.0,82.1706,88.23758955,86.69,2020Q3
India,p2,Monthly,Offline,Y,High,N,N,1,4.0,12.99,72.04254826,71.54,2020Q1
USA,p2,Annual,Digital,Y,Low,N,N,2,4.007418344,45.68815201,88.83487631,74.82511189,2018Q4
USA,p2,Annual,Digital,N,Low,N,Y,1,4.0,39.99,81.58265803,76.5,2020Q1
India,p2,Annual,Digital,Y,Medium,Y,Y,3,3.0,8.926,73.47436989,75.64,2020Q3
USA,p1,Annual,Offline,N,Low,N,N,2,6.0,24.39,73.94292605,73.12,2019Q4
USA,p2,Monthly,Offline,Y,Medium,Y,Y,3,5.0,99.5107,84.07102196,83.845,2020Q3
Japan,p1,Bi-annual,Digital,N,Medium,N,Y,5,6.0,15.52,86.24704593,86.47,2020Q2
India,p2,Monthly,Offline,Y,Low,Y,Y,5,3.483957834,9.548643723,75.90882455,69.46834488,2019Q1
Japan,p2,Bi-annual,Offline,Y,Low,N,Y,5,5.0,39.74,90.02438352,91.25,2020Q2
USA,p1,Annual,Offline,Y,Medium,Y,N,4,4.0,55.1405,81.84969434,77.362,2020Q3
USA,p2,Annual,Digital,N,Low,N,N,1,4.0,40.46,76.33187874,74.5,2020Q3
USA,p2,Annual,Digital,N,Medium,Y,N,1,3.0,39.871,85.85791031,79.665,2019Q4
USA,p1,Monthly,Digital,Y,Low,Y,Y,5,3.0,63.1305,73.87689624,73.06,2019Q4
Japan,p2,Annual,Digital,Y,Medium,N,N,3,6.034859366,88.66417988,88.35923439,87.63805589,2019Q3
USA,p2,Annual,Offline,N,Medium,Y,Y,4,4.0,37.7607,84.57251798,85.03,2020Q3
India,p2,Monthly,Offline,Y,Medium,N,Y,1,3.0,14.5,68.09734915,70.49,2020Q3
USA,p1,Monthly,Offline,N,Low,N,Y,5,5.0,29.99,72.67144418,71.0,2020Q1
India,p1,Annual,Offline,Y,Medium,N,Y,4,4.0,6.29,77.51179477,75.2,2019Q4
India,p1,Monthly,Digital,Y,High,Y,N,5,4.0,12.6255,68.57259689,66.204,2019Q4
India,p1,Annual,Digital,N,Low,N,N,3,6.011950947,18.65751342,66.68346343,75.18631565,2019Q3
USA,p1,Monthly,Offline,N,Medium,Y,Y,3,6.0,28.2207,78.24860153,74.035,2020Q2
Japan,p1,Annual,Digital,Y,High,N,Y,5,6.0,22.73,88.58659478,89.26,2020Q3
Japan,p2,Bi-annual,Offline,N,Medium,N,N,3,7.043641049,42.5685984,82.74635595,85.79947978,2019Q2
Japan,p2,Annual,Offline,N,High,N,Y,5,7.0,29.99,92.50733453,92.5,2020Q1
USA,p2,Annual,Digital,Y,High,N,N,5,4.0,89.99,73.80687111,78.89,2020Q1
India,p1,Monthly,Digital,Y,Medium,Y,Y,4,3.0,10.0306,68.09290323,68.08,2020Q3
Japan,p2,Annual,Digital,N,High,N,N,4,5.0,29.99,82.1564603,88.2,2020Q1
Japan,p1,Bi-annual,Offline,Y,High,N,Y,1,6.0,19.82,90.22144722,90.17,2020Q3
Japan,p1,Annual,Offline,N,Low,N,N,3,4.0,17.63,77.95668007,79.68,2020Q2
India,p2,Annual,Digital,N,High,Y,N,5,3.000037864,9.893857335,74.25247559,70.41997402,2019Q1
India,p2,Annual,Offline,N,Low,Y,N,4,6.0220302,11.15581913,72.65477669,76.26760239,2019Q2
USA,p2,Annual,Digital,Y,High,Y,Y,5,7.0,84.5007,85.33925824,85.86,2019Q4
India,p2,Monthly,Offline,N,Low,Y,N,5,5.0,17.0006,71.86887797,72.626,2020Q3
India,p2,Monthly,Digital,N,Low,Y,N,5,3.499614495,12.94696013,66.00563623,65.64999193,2019Q3
USA,p2,Monthly,Offline,N,Low,N,N,0,6.0,48.02,77.61260753,74.695,2019Q4
USA,p2,Monthly,Digital,Y,High,Y,N,5,4.745648469,78.41974956,80.3407959,82.61615813,2019Q1
Japan,p2,Bi-annual,Digital,N,Low,N,N,5,4.999884099,16.55045997,76.3215995,69.57185905,2019Q2
Japan,p1,Bi-annual,Offline,N,Medium,N,Y,1,5.0,13.76,84.71690455,82.23,2019Q4
USA,p2,Annual,Digital,N,Medium,N,N,2,6.914584897,88.43446826,82.18438108,87.97219262,2018Q4
USA,p2,Annual,Digital,Y,Low,Y,N,4,4.0,88.6605,75.28162167,77.092,2019Q4
India,p2,Annual,Offline,Y,Medium,N,N,5,6.0,12.42,71.43389716,71.96,2020Q3
India,p2,Annual,Digital,Y,Low,Y,Y,5,6.0,12.696,73.72266299,71.87,2019Q4
India,p1,Annual,Offline,N,Low,N,N,1,3.0,5.5,66.76612057,68.97,2019Q4
USA,p1,Annual,Offline,N,Low,N,N,4,5.000878201,60.5825362,83.91671406,80.58434917,2019Q1
Japan,p2,Monthly,Offline,Y,High,Y,N,5,5.007782517,12.10226273,84.09757645,87.38496424,2019Q3
USA,p2,Monthly,Offline,Y,Medium,N,Y,3,5.0,108.23,75.18531717,77.26,2020Q2
Japan,p2,Monthly,Offline,Y,Low,N,N,1,3.0,52.65,83.90844866,83.825,2020Q2
Japan,p2,Monthly,Offline,N,Medium,N,Y,1,6.0,38.35,81.0718056,82.14,2020Q2
India,p1,Annual,Offline,Y,Medium,N,N,5,4.006439886,5.762037767,70.43261867,62.50365115,2019Q2
USA,p2,Annual,Digital,N,Low,Y,N,3,3.0,40.0307,78.26502208,77.3779,2019Q4
India,p1,Monthly,Offline,Y,Low,Y,Y,5,4.001140198,8.376728116,67.83508366,65.81032421,2019Q3
USA,p1,Annual,Digital,Y,Medium,Y,Y,3,5.0,52.7606,77.73719654,78.96,2020Q2
USA,p2,Monthly,Offline,Y,Low,Y,Y,3,4.504599509,55.48859021,76.65409014,77.25779484,2019Q3
USA,p1,Annual,Digital,Y,Medium,Y,Y,3,5.0,51.2305,80.64658593,80.285,2020Q2
Japan,p2,Annual,Offline,Y,High,N,N,5,5.020956173,97.8184343,84.02452958,85.74402547,2018Q4
USA,p2,Annual,Digital,Y,High,N,N,5,5.0,87.54,82.73817786,81.34,2020Q3
Japan,p2,Annual,Digital,Y,High,N,N,4,4.0,41.99,91.80138028,88.2,2020Q1
USA,p1,Annual,Offline,N,Low,N,Y,2,3.03609998,27.31723655,76.45690599,72.55450834,2019Q2
USA,p1,Annual,Offline,Y,Low,N,N,0,7.0,57.07,77.54962459,70.93,2019Q4
Japan,p1,Bi-annual,Offline,N,Low,N,N,4,8.233149906,29.80085697,87.00080456,89.51162006,2019Q1
USA,p1,Annual,Digital,N,Low,Y,N,2,5.0,20.6606,81.73906677,77.1042,2020Q3
Japan,p2,Monthly,Offline,Y,High,N,Y,3,7.0,49.99,91.44520119,91.0,2020Q1
India,p2,Annual,Offline,N,Medium,Y,N,1,5.004809046,13.51817373,76.88391373,73.34879978,2019Q1
India,p2,Monthly,Digital,Y,High,Y,N,4,4.0,11.4005,75.52278717,75.028,2020Q2
USA,p2,Annual,Offline,Y,Low,N,Y,3,4.0,89.99,75.89213732,78.5,2020Q1
India,p2,Annual,Digital,N,High,N,Y,4,4.0,15.0,67.91478455,70.99,2019Q4
India,p2,Monthly,Digital,Y,Low,N,N,5,5.0,18.9,66.27224464,61.71,2019Q4
India,p2,Annual,Digital,N,Medium,N,N,5,2.0,12.42,75.48070445,71.17,2020Q2
USA,p2,Annual,Digital,Y,Low,N,N,5,4.501901952,67.32996899,74.21085772,72.21432327,2019Q2
India,p1,Annual,Offline,N,Low,N,N,4,4.0,7.7,66.72103267,66.4,2020Q2
USA,p1,Monthly,Digital,Y,Low,N,N,1,6.0,66.35,68.68218465,67.26,2019Q4
India,p1,Monthly,Offline,N,High,N,Y,3,4.0,5.57,78.11177185,68.92,2020Q3
USA,p2,Monthly,Digital,Y,Medium,Y,N,5,5.01484356,89.03688218,82.69960962,90.72051617,2019Q2
