Unnamed: 0,country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
1892,USA,p1,Annual,Offline,N,High,N,Y,2,4.0,27.11,75.94743171060693,72.88,2020Q2
1893,USA,p2,Annual,Offline,N,High,N,Y,1,6.0,37.13,86.60442460401568,83.36,2020Q2
1894,India,p1,Annual,Offline,N,High,N,Y,2,5.0,5.5,67.17293309878093,71.51,2020Q2
1895,India,p2,Annual,Offline,N,High,N,Y,1,6.0,14.35,71.61006158963362,72.64,2020Q2
1896,Japan,p1,Annual,Offline,N,High,N,Y,2,6.0,13.34,82.58328001671605,86.15,2020Q2
1897,Japan,p2,Annual,Offline,N,High,N,Y,2,5.0,29.72,93.38430737820497,92.27,2020Q2
1898,USA,p1,Monthly,Offline,N,High,N,Y,2,6.0,31.99,66.72473592245765,68.5,2020Q2
1899,USA,p2,Monthly,Offline,N,High,N,Y,1,2.0,48.67,73.0359576882079,76.82,2020Q2
1900,India,p1,Monthly,Offline,N,High,N,Y,1,4.0,5.5,70.11707023670589,68.39,2020Q2
1901,India,p2,Monthly,Offline,N,High,N,Y,0,5.0,17.459999999999997,76.67217963618032,70.53,2020Q2
1902,Japan,p1,Monthly,Offline,N,High,N,Y,1,4.0,20.43,84.77289742694387,82.06,2020Q2
1903,Japan,p2,Monthly,Offline,N,High,N,Y,2,4.0,34.550000000000004,83.44552410187904,88.94,2020Q2
1904,Japan,p1,Bi-annual,Offline,N,High,N,Y,2,6.0,11.33,86.46980789282658,86.66,2020Q2
1905,Japan,p2,Bi-annual,Offline,N,High,N,Y,1,7.0,25.43,93.49777467009224,93.06,2020Q2
1906,USA,p1,Annual,Digital,N,High,N,Y,2,3.0,27.42,69.99153504259644,69.57,2020Q2
1907,USA,p2,Annual,Digital,N,High,N,Y,2,3.0,39.010000000000005,79.9365276044599,78.98,2020Q2
1908,India,p1,Annual,Digital,N,High,N,Y,1,2.0,5.5,72.0087646528859,65.53,2020Q2
1909,India,p2,Annual,Digital,N,High,N,Y,1,4.0,13.79,73.32937912350516,71.7,2020Q2
1910,Japan,p1,Annual,Digital,N,High,N,Y,2,4.0,15.39,81.87437911615642,84.6,2020Q2
1911,Japan,p2,Annual,Digital,N,High,N,Y,1,5.0,29.6,89.29767998872013,88.39,2020Q2
1912,USA,p1,Monthly,Digital,N,High,N,Y,2,3.0,30.67,68.54592423158941,66.32,2020Q2
1913,USA,p2,Monthly,Digital,N,High,N,Y,0,4.0,48.260000000000005,73.69255509159257,73.23,2020Q2
1914,India,p1,Monthly,Digital,N,High,N,Y,2,5.0,8.21,60.53734192483687,61.78,2020Q2
1915,India,p2,Monthly,Digital,N,High,N,Y,1,4.0,19.89,65.03484979403946,65.6,2020Q2
1916,Japan,p1,Monthly,Digital,N,High,N,Y,1,4.0,20.18,79.77634716548475,75.31,2020Q2
1917,Japan,p2,Monthly,Digital,N,High,N,Y,2,3.0,34.59,86.48379708098997,88.4,2020Q2
1918,Japan,p1,Bi-annual,Digital,N,High,N,Y,1,4.0,15.61,87.455517051102,87.38,2020Q2
1919,Japan,p2,Bi-annual,Digital,N,High,N,Y,1,5.0,25.61,88.06256374762941,91.88,2020Q2
1920,USA,p1,Annual,Offline,Y,Low,N,Y,5,4.0,53.6,78.14091707848345,78.89,2020Q2
1921,USA,p2,Annual,Offline,Y,Low,N,Y,5,7.0,92.47,80.37007338851686,78.52,2020Q2
1922,India,p1,Annual,Offline,Y,Low,N,Y,5,5.0,9.28,72.44332638778268,71.71,2020Q2
1923,India,p2,Annual,Offline,Y,Low,N,Y,5,4.0,10.53,73.40625593369506,74.62,2020Q2
1924,Japan,p1,Annual,Offline,Y,Low,N,Y,5,6.0,21.93,85.99394426620862,88.56,2020Q2
1925,Japan,p2,Annual,Offline,Y,Low,N,Y,5,5.0,44.120000000000005,84.30750891646966,89.87,2020Q2
1926,USA,p1,Monthly,Offline,Y,Low,N,Y,5,4.0,68.88,69.86679929293884,69.61,2020Q2
1927,USA,p2,Monthly,Offline,Y,Low,N,Y,5,5.0,109.74,76.19332902207977,76.25,2020Q2
1928,India,p1,Monthly,Offline,Y,Low,N,Y,5,4.0,10.57,69.56035196961315,70.42,2020Q2
1929,India,p2,Monthly,Offline,Y,Low,N,Y,5,4.0,11.16,72.55296167045715,75.08,2020Q2
1930,Japan,p1,Monthly,Offline,Y,Low,N,Y,5,4.0,29.82,85.94646997883478,81.67,2020Q2
1931,Japan,p2,Monthly,Offline,Y,Low,N,Y,5,6.0,48.31,89.92590199291465,89.68,2020Q2
1932,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,5,6.0,22.39,84.77108843315617,87.1,2020Q2
1933,Japan,p2,Bi-annual,Offline,Y,Low,N,Y,5,5.0,39.74,90.02438351977855,91.25,2020Q2
1934,USA,p1,Annual,Digital,Y,Low,N,Y,5,6.0,52.32,78.0903459533437,78.17,2020Q2
1935,USA,p2,Annual,Digital,Y,Low,N,Y,5,6.0,88.42,82.84837557799023,80.82,2020Q2
1936,India,p1,Annual,Digital,Y,Low,N,Y,5,5.0,8.25,68.38027858190674,66.24,2020Q2
1937,India,p2,Annual,Digital,Y,Low,N,Y,4,6.0,7.84,71.56118579340908,73.06,2020Q2
1938,Japan,p1,Annual,Digital,Y,Low,N,Y,5,4.0,23.39,83.56642054120275,85.1,2020Q2
1939,Japan,p2,Annual,Digital,Y,Low,N,Y,5,6.0,41.14,89.33332391519431,90.85,2020Q2
1940,USA,p1,Monthly,Digital,Y,Low,N,Y,5,4.0,64.92,73.15511729887014,71.57,2020Q2
1941,USA,p2,Monthly,Digital,Y,Low,N,Y,5,2.0,110.0,78.15813037101158,74.04,2020Q2
1942,India,p1,Monthly,Digital,Y,Low,N,Y,5,2.0,10.33,66.29751853233738,65.66,2020Q2
1943,India,p2,Monthly,Digital,Y,Low,N,Y,5,5.0,13.02,68.94890108150648,68.97,2020Q2
1944,Japan,p1,Monthly,Digital,Y,Low,N,Y,5,6.0,25.38,85.82464354236333,83.11,2020Q2
1945,Japan,p2,Monthly,Digital,Y,Low,N,Y,5,4.0,47.29,88.88979270703601,87.7,2020Q2
1946,Japan,p1,Bi-annual,Digital,Y,Low,N,Y,4,7.0,21.55,87.74535522508992,89.94,2020Q2
1947,Japan,p2,Bi-annual,Digital,Y,Low,N,Y,5,6.0,36.27,91.94013012458986,96.97,2020Q2
1948,USA,p1,Annual,Offline,N,Low,N,Y,4,5.0,23.98,76.3893718449414,77.51,2020Q2
1949,USA,p2,Annual,Offline,N,Low,N,Y,5,7.0,38.23,81.76754658277638,81.26,2020Q2
1950,India,p1,Annual,Offline,N,Low,N,Y,4,4.0,5.5,76.71143154034537,70.64,2020Q2
1951,India,p2,Annual,Offline,N,Low,N,Y,5,4.0,17.68,69.18812151657608,69.81,2020Q2
1952,Japan,p1,Annual,Offline,N,Low,N,Y,5,5.0,17.05,80.28134351874132,82.44,2020Q2
1953,Japan,p2,Annual,Offline,N,Low,N,Y,5,5.0,31.16,90.54648899239234,90.08,2020Q2
1954,USA,p1,Monthly,Offline,N,Low,N,Y,5,4.0,30.52,72.40007032056967,70.47,2020Q2
1955,USA,p2,Monthly,Offline,N,Low,N,Y,5,4.0,50.03,72.97514661509612,73.96,2020Q2
1956,India,p1,Monthly,Offline,N,Low,N,Y,5,5.0,7.1000000000000005,66.96201860501002,66.89,2020Q2
1957,India,p2,Monthly,Offline,N,Low,N,Y,4,4.0,20.21,69.41513305810984,67.78,2020Q2
1958,Japan,p1,Monthly,Offline,N,Low,N,Y,5,3.0,19.31,85.08129865162897,81.18,2020Q2
1959,Japan,p2,Monthly,Offline,N,Low,N,Y,5,3.0,34.080000000000005,83.7591248970102,88.66,2020Q2
1960,Japan,p1,Bi-annual,Offline,N,Low,N,Y,5,6.0,14.91,84.0413623870332,85.08,2020Q2
1961,Japan,p2,Bi-annual,Offline,N,Low,N,Y,4,7.0,27.9,89.02091476948354,89.59,2020Q2
1962,USA,p1,Annual,Digital,N,Low,N,Y,4,4.0,24.66,76.26459796308987,72.83,2020Q2
1963,USA,p2,Annual,Digital,N,Low,N,Y,5,4.0,39.09,78.87895559391299,78.9,2020Q2
1964,India,p1,Annual,Digital,N,Low,N,Y,4,3.0,7.0200000000000005,67.4706116254857,62.47,2020Q2
1965,India,p2,Annual,Digital,N,Low,N,Y,5,2.0,13.51,71.8658576855941,70.73,2020Q2
1966,Japan,p1,Annual,Digital,N,Low,N,Y,5,7.0,14.08,88.0354734881632,83.91,2020Q2
1967,Japan,p2,Annual,Digital,N,Low,N,Y,5,5.0,29.33,83.57769108897682,87.66,2020Q2
1968,USA,p1,Monthly,Digital,N,Low,N,Y,5,2.0,31.21,69.02118791998852,68.28,2020Q2
1969,USA,p2,Monthly,Digital,N,Low,N,Y,5,5.0,48.09,73.59819076496473,74.4,2020Q2
1970,India,p1,Monthly,Digital,N,Low,N,Y,4,4.0,9.54,62.40228892124168,59.95,2020Q2
1971,India,p2,Monthly,Digital,N,Low,N,Y,5,3.0,20.52,64.68389613674437,64.22,2020Q2
1972,Japan,p1,Monthly,Digital,N,Low,N,Y,5,4.0,17.09,81.22065541422546,78.4,2020Q2
1973,Japan,p2,Monthly,Digital,N,Low,N,Y,5,5.0,36.510000000000005,83.77455050212586,83.48,2020Q2
1974,Japan,p1,Bi-annual,Digital,N,Low,N,Y,5,5.0,16.18,82.58993584930863,85.31,2020Q2
1975,Japan,p2,Bi-annual,Digital,N,Low,N,Y,4,4.0,27.52,90.38963643839004,91.47,2020Q2
1976,USA,p1,Annual,Offline,Y,Low,N,Y,5,3.0,56.88,77.56494148378474,74.61,2020Q2
1977,USA,p2,Annual,Offline,Y,Low,N,Y,5,3.0,87.80999999999999,83.45332292310998,81.93,2020Q2
1978,India,p1,Annual,Offline,Y,Low,N,Y,4,4.0,9.66,73.63900093218287,70.83,2020Q2
1979,India,p2,Annual,Offline,Y,Low,N,Y,5,4.0,11.18,74.48101225060434,72.72,2020Q2
1980,Japan,p1,Annual,Offline,Y,Low,N,Y,4,6.0,24.2,82.64585238222928,84.79,2020Q2
1981,Japan,p2,Annual,Offline,Y,Low,N,Y,3,6.0,40.120000000000005,90.87265342649548,93.87,2020Q2
1982,USA,p1,Monthly,Offline,Y,Low,N,Y,4,5.0,63.38999999999999,71.96871840328423,74.1,2020Q2
1983,USA,p2,Monthly,Offline,Y,Low,N,Y,3,5.0,110.0,72.69322738708877,74.4,2020Q2
1984,India,p1,Monthly,Offline,Y,Low,N,Y,3,3.0,10.07,70.71561650817516,70.42,2020Q2
1985,India,p2,Monthly,Offline,Y,Low,N,Y,4,2.0,15.56,73.35171872557056,69.43,2020Q2
1986,Japan,p1,Monthly,Offline,Y,Low,N,Y,3,5.0,27.01,78.53180509572667,82.98,2020Q2
1987,Japan,p2,Monthly,Offline,Y,Low,N,Y,3,6.0,48.53,85.20292178872072,89.46,2020Q2
1988,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,3,6.0,20.47,87.78613712219786,88.02,2020Q2
1989,Japan,p2,Bi-annual,Offline,Y,Low,N,Y,3,6.0,39.6,92.04723204129228,90.14,2020Q2
1990,USA,p1,Annual,Digital,Y,Low,N,Y,4,5.0,52.8,76.96994543928606,77.19,2020Q2
1991,USA,p2,Annual,Digital,Y,Low,N,Y,3,3.0,90.49,74.7481155037917,77.5,2020Q2
1992,India,p1,Annual,Digital,Y,Low,N,Y,3,4.0,11.7,56.01318645298677,61.29,2020Q2
1993,India,p2,Annual,Digital,Y,Low,N,Y,3,4.0,8.42,74.77450383101024,72.48,2020Q2
1994,Japan,p1,Annual,Digital,Y,Low,N,Y,3,7.0,20.39,86.46237722330015,87.1,2020Q2
1995,Japan,p2,Annual,Digital,Y,Low,N,Y,3,7.0,41.63,89.33003827863817,89.11,2020Q2
1996,USA,p1,Monthly,Digital,Y,Low,N,Y,3,3.0,64.86999999999999,71.1528751223329,71.12,2020Q2
1997,USA,p2,Monthly,Digital,Y,Low,N,Y,2,5.0,107.55,76.26822956161857,75.44,2020Q2
1998,India,p1,Monthly,Digital,Y,Low,N,Y,3,2.0,9.96,68.94616367368793,64.53,2020Q2
1999,India,p2,Monthly,Digital,Y,Low,N,Y,4,4.0,10.56,73.47062894589926,71.43,2020Q2
2000,Japan,p1,Monthly,Digital,Y,Low,N,Y,2,4.0,26.44,82.15673038179457,81.05,2020Q2
2001,Japan,p2,Monthly,Digital,Y,Low,N,Y,4,6.0,49.02,83.75873336729325,84.72,2020Q2
2002,Japan,p1,Bi-annual,Digital,Y,Low,N,Y,3,7.0,21.35,89.7009205353913,89.64,2020Q2
2003,Japan,p2,Bi-annual,Digital,Y,Low,N,Y,3,6.0,39.47,93.89079697705704,92.52,2020Q2
2004,USA,p1,Annual,Offline,N,Low,N,Y,3,4.0,27.71,72.1214725649608,72.28,2020Q2
2005,USA,p2,Annual,Offline,N,Low,N,Y,3,4.0,41.52,73.45407260597678,77.97,2020Q2
2006,India,p1,Annual,Offline,N,Low,N,Y,3,4.0,5.59,71.07522370118916,68.9,2020Q2
2007,India,p2,Annual,Offline,N,Low,N,Y,3,5.0,12.35,75.05155543973258,73.89,2020Q2
2008,Japan,p1,Annual,Offline,N,Low,N,Y,3,5.0,17.54,77.6315809776703,81.45,2020Q2
2009,Japan,p2,Annual,Offline,N,Low,N,Y,4,6.0,29.42,92.5711045065376,90.57,2020Q2
2010,USA,p1,Monthly,Offline,N,Low,N,Y,4,4.0,27.63,72.42335635560566,71.86,2020Q2
2011,USA,p2,Monthly,Offline,N,Low,N,Y,4,6.0,48.59,70.29813732338938,75.4,2020Q2
2012,India,p1,Monthly,Offline,N,Low,N,Y,3,4.0,5.720000000000001,65.28484057178558,67.27,2020Q2
2013,India,p2,Monthly,Offline,N,Low,N,Y,3,5.0,15.47,71.41253116588025,71.27,2020Q2
2014,Japan,p1,Monthly,Offline,N,Low,N,Y,3,4.0,19.96,82.2307278741246,80.03,2020Q2
2015,Japan,p2,Monthly,Offline,N,Low,N,Y,3,4.0,36.330000000000005,84.07495198080511,85.16,2020Q2
2016,Japan,p1,Bi-annual,Offline,N,Low,N,Y,3,5.0,11.3,86.45546583044244,87.19,2020Q2
2017,Japan,p2,Bi-annual,Offline,N,Low,N,Y,3,5.0,25.35,92.40886502119984,92.14,2020Q2
2018,USA,p1,Annual,Digital,N,Low,N,Y,5,4.0,26.06,73.19615958460813,70.43,2020Q2
2019,USA,p2,Annual,Digital,N,Low,N,Y,3,2.0,41.690000000000005,77.55877827285883,75.05,2020Q2
2020,India,p1,Annual,Digital,N,Low,N,Y,3,2.0,5.5,62.5854842334708,64.7,2020Q2
2021,India,p2,Annual,Digital,N,Low,N,Y,3,5.0,14.33,73.69857166918052,68.66,2020Q2
2022,Japan,p1,Annual,Digital,N,Low,N,Y,4,4.0,15.78,77.01954850486688,80.71,2020Q2
2023,Japan,p2,Annual,Digital,N,Low,N,Y,3,7.0,27.37,89.95118234091527,89.62,2020Q2
2024,USA,p1,Monthly,Digital,N,Low,N,Y,3,5.0,29.61,69.4808372709942,68.88,2020Q2
2025,USA,p2,Monthly,Digital,N,Low,N,Y,4,4.0,49.05,73.67027821935297,72.19,2020Q2
2026,India,p1,Monthly,Digital,N,Low,N,Y,4,5.0,8.280000000000001,56.50925703854181,61.21,2020Q2
2027,India,p2,Monthly,Digital,N,Low,N,Y,4,3.0,15.929999999999998,67.16482384559067,67.56,2020Q2
2028,Japan,p1,Monthly,Digital,N,Low,N,Y,3,4.0,15.599999999999998,76.5805036204443,78.39,2020Q2
2029,Japan,p2,Monthly,Digital,N,Low,N,Y,3,6.0,37.09,77.30061320807349,82.4,2020Q2
2030,Japan,p1,Bi-annual,Digital,N,Low,N,Y,3,5.0,13.97,85.63370024942512,86.52,2020Q2
2031,Japan,p2,Bi-annual,Digital,N,Low,N,Y,3,4.0,24.24,92.1727959827697,93.5,2020Q2
2032,USA,p1,Annual,Offline,Y,Low,N,Y,3,4.0,54.28,73.49479288066627,75.21,2020Q2
2033,USA,p2,Annual,Offline,Y,Low,N,Y,3,5.0,90.64,77.90662769055552,77.85,2020Q2
2034,India,p1,Annual,Offline,Y,Low,N,Y,3,4.0,10.38,69.87449708616639,69.61,2020Q2
2035,India,p2,Annual,Offline,Y,Low,N,Y,4,5.0,7.09,71.29789319482603,76.81,2020Q2
2036,Japan,p1,Annual,Offline,Y,Low,N,Y,2,7.0,21.61,82.13283867378141,86.38,2020Q2
2037,Japan,p2,Annual,Offline,Y,Low,N,Y,1,7.0,39.32,93.52502127862807,94.42,2020Q2
2038,USA,p1,Monthly,Offline,Y,Low,N,Y,1,5.0,65.71,71.20191860819678,71.78,2020Q2
2039,USA,p2,Monthly,Offline,Y,Low,N,Y,1,4.0,110.0,75.4320284101095,72.14,2020Q2
2040,India,p1,Monthly,Offline,Y,Low,N,Y,2,3.0,11.52,70.05932550211884,65.97,2020Q2
2041,India,p2,Monthly,Offline,Y,Low,N,Y,2,4.0,15.14,69.12927588424543,68.85,2020Q2
2042,Japan,p1,Monthly,Offline,Y,Low,N,Y,2,6.0,27.36,81.36545563585653,82.13,2020Q2
2043,Japan,p2,Monthly,Offline,Y,Low,N,Y,2,5.0,50.78,86.01377508653316,87.46,2020Q2
2044,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,2,7.0,18.45,89.3690803295512,89.04,2020Q2
2045,Japan,p2,Bi-annual,Offline,Y,Low,N,Y,1,4.0,37.0,88.199777482656,91.99,2020Q2
2046,USA,p1,Annual,Digital,Y,Low,N,Y,2,4.0,52.23,77.49872232094498,77.76,2020Q2
2047,USA,p2,Annual,Digital,Y,Low,N,Y,2,3.0,90.59,73.70796220836193,75.4,2020Q2
2048,India,p1,Annual,Digital,Y,Low,N,Y,1,3.0,9.94,64.05548305102872,60.05,2020Q2
2049,India,p2,Annual,Digital,Y,Low,N,Y,2,4.0,12.25,70.30201189131762,67.9,2020Q2
2050,Japan,p1,Annual,Digital,Y,Low,N,Y,2,6.0,22.88,79.60600757141533,84.11,2020Q2
2051,Japan,p2,Annual,Digital,Y,Low,N,Y,2,5.0,39.53,86.44162669675183,90.96,2020Q2
2052,USA,p1,Monthly,Digital,Y,Low,N,Y,1,3.0,68.50999999999999,66.55903311184655,66.48,2020Q2
2053,USA,p2,Monthly,Digital,Y,Low,N,Y,2,4.0,106.34,76.79211525315723,76.15,2020Q2
2054,India,p1,Monthly,Digital,Y,Low,N,Y,2,7.0,12.8,64.46574644893329,61.69,2020Q2
2055,India,p2,Monthly,Digital,Y,Low,N,Y,2,2.0,14.89,68.20615175352154,65.35,2020Q2
2056,Japan,p1,Monthly,Digital,Y,Low,N,Y,0,5.0,29.17,73.61364766030441,75.32,2020Q2
2057,Japan,p2,Monthly,Digital,Y,Low,N,Y,2,5.0,52.34,82.06327505392575,80.15,2020Q2
2058,Japan,p1,Bi-annual,Digital,Y,Low,N,Y,1,7.0,19.33,91.34426915067472,91.16,2020Q2
2059,Japan,p2,Bi-annual,Digital,Y,Low,N,Y,1,6.0,36.28,94.76399925042897,95.71,2020Q2
2060,USA,p1,Annual,Offline,N,Low,N,Y,2,4.0,23.82,75.21688681051918,75.17,2020Q2
2061,USA,p2,Annual,Offline,N,Low,N,Y,1,5.0,38.6,82.0839366907654,80.64,2020Q2
2062,India,p1,Annual,Offline,N,Low,N,Y,2,5.0,8.16,66.18654504395266,66.33,2020Q2
2063,India,p2,Annual,Offline,N,Low,N,Y,1,5.0,14.32,68.18058777074565,69.67,2020Q2
2064,Japan,p1,Annual,Offline,N,Low,N,Y,2,6.0,14.35,82.93965677385023,81.64,2020Q2
2065,Japan,p2,Annual,Offline,N,Low,N,Y,1,6.0,29.2,84.87682576543187,89.79,2020Q2
2066,USA,p1,Monthly,Offline,N,Low,N,Y,2,3.0,32.73,70.33971717396822,66.26,2020Q2
2067,USA,p2,Monthly,Offline,N,Low,N,Y,1,4.0,45.42,81.81974810307892,78.82,2020Q2
2068,India,p1,Monthly,Offline,N,Low,N,Y,2,5.0,5.5,72.82185225486853,66.58,2020Q2
2069,India,p2,Monthly,Offline,N,Low,N,Y,2,3.0,15.13,73.18466241740197,70.86,2020Q2
2070,Japan,p1,Monthly,Offline,N,Low,N,Y,3,4.0,20.25,80.8863355677185,79.74,2020Q2
2071,Japan,p2,Monthly,Offline,N,Low,N,Y,0,5.0,36.32,82.95916863170557,83.17,2020Q2
2072,Japan,p1,Bi-annual,Offline,N,Low,N,Y,1,5.0,11.46,84.14509228279545,84.03,2020Q2
2073,Japan,p2,Bi-annual,Offline,N,Low,N,Y,1,5.0,26.56,87.94795779656303,90.18,2020Q2
2074,USA,p1,Annual,Digital,N,Low,N,Y,1,4.0,25.07,74.62020679559456,70.92,2020Q2
2075,USA,p2,Annual,Digital,N,Low,N,Y,1,6.0,39.57,81.69252158522896,76.92,2020Q2
2076,India,p1,Annual,Digital,N,Low,N,Y,2,5.0,5.5,65.40815267159364,64.99,2020Q2
2077,India,p2,Annual,Digital,N,Low,N,Y,1,4.0,17.81,67.22496394451714,64.68,2020Q2
2078,Japan,p1,Annual,Digital,N,Low,N,Y,3,6.0,17.88,77.61694593730076,78.61,2020Q2
2079,Japan,p2,Annual,Digital,N,Low,N,Y,2,6.0,29.7,81.52529767686029,85.54,2020Q2
2080,USA,p1,Monthly,Digital,N,Low,N,Y,1,4.0,30.56,64.14375683599283,64.93,2020Q2
2081,USA,p2,Monthly,Digital,N,Low,N,Y,2,6.0,45.16,71.46573774911718,74.83,2020Q2
2082,India,p1,Monthly,Digital,N,Low,N,Y,1,3.0,7.78,65.04901538776548,61.21,2020Q2
2083,India,p2,Monthly,Digital,N,Low,N,Y,1,3.0,20.09,62.9474027990928,63.4,2020Q2
2084,Japan,p1,Monthly,Digital,N,Low,N,Y,3,4.0,20.09,73.7728827831901,72.9,2020Q2
2085,Japan,p2,Monthly,Digital,N,Low,N,Y,1,7.0,38.73,81.66238808600271,80.51,2020Q2
2086,Japan,p1,Bi-annual,Digital,N,Low,N,Y,3,6.0,11.97,87.98257143282473,88.52,2020Q2
2087,Japan,p2,Bi-annual,Digital,N,Low,N,Y,1,5.0,29.4,84.21666733063213,86.09,2020Q2
2088,USA,p1,Annual,Offline,Y,Medium,Y,Y,1,5.0,54.4705,78.61690977256706,79.67,2020Q2
2089,USA,p2,Annual,Offline,Y,Medium,Y,Y,2,5.0,84.4707,87.61998049585841,86.96,2020Q2
2090,India,p1,Annual,Offline,Y,Medium,Y,Y,1,7.0,7.7106,81.04332619618918,77.52999999999999,2020Q2
2091,India,p2,Annual,Offline,Y,Medium,Y,Y,1,5.0,9.135,81.95549133389173,80.07,2020Q2
2092,USA,p1,Monthly,Offline,Y,Medium,Y,Y,4,4.0,62.5107,75.58903845638238,76.97,2020Q2
2093,USA,p2,Monthly,Offline,Y,Medium,Y,Y,5,4.0,104.1806,78.68196406319329,81.07,2020Q2
2094,India,p1,Monthly,Offline,Y,Medium,Y,Y,5,3.0,13.8155,74.42241242476676,70.6,2020Q2
2095,India,p2,Monthly,Offline,Y,Medium,Y,Y,5,5.0,10.5207,77.41256068058277,80.74000000000001,2020Q2
2096,USA,p1,Annual,Digital,Y,Medium,Y,Y,5,4.0,52.4906,79.2646350582994,79.76,2020Q2
2097,USA,p2,Annual,Digital,Y,Medium,Y,Y,4,6.0,79.931,87.19337225264252,89.06,2020Q2
2098,India,p1,Annual,Digital,Y,Medium,Y,Y,5,3.0,8.075500000000002,73.04348400213539,69.715,2020Q2
2099,India,p2,Annual,Digital,Y,Medium,Y,Y,5,6.0,9.137,79.283560288888,77.11,2020Q2
2100,USA,p1,Monthly,Digital,Y,Medium,Y,Y,5,3.0,63.74059999999999,68.91361352088799,73.55000000000001,2020Q2
2101,USA,p2,Monthly,Digital,Y,Medium,Y,Y,4,6.0,99.8005,85.2310381160262,83.64,2020Q2
2102,India,p1,Monthly,Digital,Y,Medium,Y,Y,5,5.0,10.1957,74.12517402676761,70.03999999999999,2020Q2
2103,India,p2,Monthly,Digital,Y,Medium,Y,Y,5,5.0,10.340599999999998,79.70392233040215,76.07000000000001,2020Q2
2104,USA,p1,Annual,Offline,N,Medium,Y,Y,5,5.0,22.8705,85.03826618051477,81.72,2020Q2
2105,USA,p2,Annual,Offline,N,Medium,Y,Y,5,6.0,39.5807,80.03210837374083,83.745,2020Q2
2106,India,p1,Annual,Offline,N,Medium,Y,Y,4,5.0,8.4206,74.46740736783752,71.41,2020Q2
2107,India,p2,Annual,Offline,N,Medium,Y,Y,5,3.0,13.101,81.27097639470816,81.24,2020Q2
2108,USA,p1,Monthly,Offline,N,Medium,Y,Y,4,5.0,30.3005,81.76695430870372,73.265,2020Q2
2109,USA,p2,Monthly,Offline,N,Medium,Y,Y,4,4.0,46.2407,77.74139332379339,80.78,2020Q2
2110,India,p1,Monthly,Offline,N,Medium,Y,Y,5,4.0,5.5,74.31915856098271,73.45,2020Q2
2111,India,p2,Monthly,Offline,N,Medium,Y,Y,4,6.0,14.2305,78.82814720641294,77.41,2020Q2
2112,USA,p1,Annual,Digital,N,Medium,Y,Y,5,7.0,24.0107,79.52164759512357,77.34,2020Q2
2113,USA,p2,Annual,Digital,N,Medium,Y,Y,5,4.0,36.8006,84.39822772557957,84.53,2020Q2
2114,India,p1,Annual,Digital,N,Medium,Y,Y,5,5.0,5.5,69.99070220122736,70.10000000000001,2020Q2
2115,India,p2,Annual,Digital,N,Medium,Y,Y,5,6.0,15.0907,72.54373121882425,73.75,2020Q2
2116,USA,p1,Monthly,Digital,N,Medium,Y,Y,4,3.0,28.6806,70.57051073065482,73.71000000000001,2020Q2
2117,USA,p2,Monthly,Digital,N,Medium,Y,Y,5,6.0,41.531000000000006,86.91610744435427,84.71,2020Q2
2118,India,p1,Monthly,Digital,N,Medium,Y,Y,4,4.0,8.4405,64.71935857131824,64.35000000000001,2020Q2
2119,India,p2,Monthly,Digital,N,Medium,Y,Y,5,5.0,14.430699999999998,77.44918967560668,74.52499999999999,2020Q2
2120,USA,p1,Annual,Offline,Y,Medium,Y,Y,5,7.0,51.5506,82.68216774262885,81.76,2020Q2
2121,USA,p2,Annual,Offline,Y,Medium,Y,Y,4,6.0,84.9705,87.44326801168508,85.045,2020Q2
2122,India,p1,Annual,Offline,Y,Medium,Y,Y,4,4.0,7.8557000000000015,78.52026766217514,77.475,2020Q2
2123,India,p2,Annual,Offline,Y,Medium,Y,Y,5,5.0,8.896,79.23682600317377,79.91,2020Q2
2124,USA,p1,Monthly,Offline,Y,Medium,Y,Y,4,3.0,65.67049999999999,73.67378505262087,72.61999999999999,2020Q2
2125,USA,p2,Monthly,Offline,Y,Medium,Y,Y,3,6.0,102.8507,79.80583181406556,80.505,2020Q2
2126,India,p1,Monthly,Offline,Y,Medium,Y,Y,4,6.0,9.340599999999998,78.22762380695202,75.13,2020Q2
2127,India,p2,Monthly,Offline,Y,Medium,Y,Y,3,4.0,14.411,80.43335805469468,77.58,2020Q2
2128,USA,p1,Annual,Digital,Y,Medium,Y,Y,3,5.0,51.230500000000006,80.64658593012025,80.28500000000001,2020Q2
2129,USA,p2,Annual,Digital,Y,Medium,Y,Y,4,4.0,80.8907,87.93194932042536,87.33,2020Q2
2130,India,p1,Annual,Digital,Y,Medium,Y,Y,2,6.0,8.5806,63.01558331786935,68.18,2020Q2
2131,India,p2,Annual,Digital,Y,Medium,Y,Y,3,7.0,6.975,80.09579851234363,78.03,2020Q2
2132,USA,p1,Monthly,Digital,Y,Medium,Y,Y,3,5.0,64.2807,75.91284266059202,72.525,2020Q2
2133,USA,p2,Monthly,Digital,Y,Medium,Y,Y,3,4.0,99.6206,82.34468493077819,82.45,2020Q2
